acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,bestAsk,bestBid,clearBookOnStart,clobRewards,clobTokenIds,closed,competitive,conditionId,createdAt,customLiveness,cyom,deploying,description,enableOrderBook,endDate,endDateIso,events,featured,feesEnabled,funded,gameStartTime,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,liquidity,liquidityAmm,liquidityClob,liquidityNum,manualActivation,marketMakerAddress,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,oneYearPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,seriesColor,showGmpOutcome,showGmpSeries,slug,spread,startDate,startDateIso,submitted_by,umaBond,umaResolutionStatus,umaResolutionStatuses,umaReward,updatedAt,volume,volume1mo,volume1moAmm,volume1moClob,volume1wk,volume1wkAmm,volume1wkClob,volume1yr,volume1yrAmm,volume1yrClob,volume24hr,volume24hrAmm,volume24hrClob,volumeAmm,volumeClob,volumeNum
N/A,N/A,True,True,False,N/A,1,0,True,N/A,N/A,False,0,,2024-06-17T03:48:24.497656Z,N/A,False,False,"This market refers to the 2024 UEFA European Football Championship match between Romania and Ukraine scheduled for June 17, 9:00 AM ET.

If the match ends in a draw this market will resolve to ""Yes"". Otherwise this market will resolve to ""No"". ",True,2024-06-17T12:00:00Z,N/A,"[{'id': '11120', 'ticker': 'arch-euro-2024-romania-vs-ukraine', 'slug': 'arch-euro-2024-romania-vs-ukraine', 'title': 'ARch Euro 2024: Romania  vs. Ukraine', 'description': 'sad ', 'endDate': '2024-06-17T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/euro-2024-spain-vs-croatia-hMVrh1C7sGqw.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/euro-2024-spain-vs-croatia-hMVrh1C7sGqw.png', 'active': False, 'closed': False, 'archived': True, 'new': False, 'featured': False, 'restricted': True, 'createdAt': '2024-06-17T03:44:37.055982Z', 'updatedAt': '2024-06-17T04:02:23.068199Z', 'competitive': 0, 'volume1wk': 0, 'volume1mo': 0, 'volume1yr': 0, 'enableOrderBook': True, 'liquidityAmm': 0, 'liquidityClob': 0, 'negRisk': True, 'negRiskMarketID': '0xc6d45ab690e5bc573c5870662d3b9ea278a4ab988388bf4e7966addfd99b3200', 'commentCount': 0, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",False,False,False,N/A,2,Draw,N/A,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/euro-2024-spain-vs-croatia-hMVrh1C7sGqw.png,502517,https://polymarket-upload.s3.us-east-2.amazonaws.com/euro-2024-spain-vs-croatia-hMVrh1C7sGqw.png,0,N/A,0,0,N/A,False,,True,N/A,False,N/A,False,0,0,0,0,0,5,0.01,N/A,"[""Yes"", ""No""]",False,False,ARCH Will the match be a draw?,N/A,False,,N/A,True,0,0,False,N/A,N/A,N/A,will-the-match-be-a-draw-romania-ukraine,1,2024-06-17T03:51:23.112Z,2024-06-17,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2024-06-17T04:02:23.459057Z,N/A,0,0,0,0,0,0,0,0,0,N/A,0,0,0,0,N/A
True,2024-12-29T22:49:15Z,True,True,False,True,0.025,0.021,True,"[{'id': '12260', 'conditionId': '0x4319532e181605cb15b1bd677759a3bc7f7394b2fdf145195b700eeaedfd5221', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 1, 'startDate': '2024-12-28', 'endDate': '2500-12-31'}]","[""60487116984468020978247225474488676749601001829886755968952521846780452448915"", ""81104637750588840860328515305303028259865221573278091453716127842023614249200""]",False,0.8146447049316147,0x4319532e181605cb15b1bd677759a3bc7f7394b2fdf145195b700eeaedfd5221,2024-12-29T17:38:00.916304Z,N/A,False,False,"This market will resolve to “Yes” if the upper bound of the target federal funds rate is increased at any point between January 1, 2025 and the Fed's December 2025 meeting, currently scheduled for December 9-10. Otherwise, this market will resolve to “No”.

This market may not resolve to ""No"" until the Fed has released its rate changes information following its December meeting.

The primary resolution source for this market will be the official website of the Federal Reserve (https://www.federalreserve.gov/monetarypolicy/openmarket.htm), however a consensus of credible reporting may also be used.",True,2025-12-10T12:00:00Z,2025-12-10,"[{'id': '16084', 'ticker': 'fed-rate-hike-in-2025', 'slug': 'fed-rate-hike-in-2025', 'title': 'Fed rate hike in 2025?', 'description': 'This market will resolve to “Yes” if the upper bound of the target federal funds rate is increased at any point between January 1, 2025 and the Fed\'s December 2025 meeting, currently scheduled for December 9-10. Otherwise, this market will resolve to “No”.\n\nThis market may not resolve to ""No"" until the Fed has released its rate changes information following its December meeting.\n\nThe primary resolution source for this market will be the official website of the Federal Reserve (https://www.federalreserve.gov/monetarypolicy/openmarket.htm), however a consensus of credible reporting may also be used.', 'startDate': '2024-12-29T22:50:44.013518Z', 'creationDate': '2024-12-29T22:50:44.013516Z', 'endDate': '2025-12-10T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-fed-raise-interest-rates-in-2025-PQTEYZMvmAGr.jpg', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-fed-raise-interest-rates-in-2025-PQTEYZMvmAGr.jpg', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 86283.34331, 'volume': 546807.973606, 'openInterest': 0, 'createdAt': '2024-12-29T17:37:59.684632Z', 'updatedAt': '2025-09-27T18:55:57.192536Z', 'competitive': 0.8146447049316147, 'volume24hr': 888, 'volume1wk': 3959.689266999999, 'volume1mo': 28387.390642999977, 'volume1yr': 546807.9736059998, 'enableOrderBook': True, 'liquidityClob': 86283.34331, 'commentCount': 17, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': False, 'automaticallyActive': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",False,False,False,N/A,0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-fed-raise-interest-rates-in-2025-PQTEYZMvmAGr.jpg,516706,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-fed-raise-interest-rates-in-2025-PQTEYZMvmAGr.jpg,0.023,86283.34331,N/A,86283.34331,86283.34331,False,,False,N/A,False,N/A,False,-0.0015,N/A,-0.022,-0.006,N/A,5,0.001,"[""0.023"", ""0.977""]","[""Yes"", ""No""]",False,False,Fed rate hike in 2025?,0x8428884817cbc26422ec451101fcedfc5995907a8df6e5905bc29cd30d2867e7,False,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,3.5,100,False,N/A,N/A,N/A,fed-rate-hike-in-2025,0.004,2024-12-29T22:50:33.584839Z,2024-12-29,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2025-09-27T18:48:05.092436Z,546807.973606,28387.390642999977,N/A,28387.390642999977,3959.689266999999,N/A,3959.689266999999,546807.9736059998,N/A,546807.9736059998,888,N/A,888,N/A,546807.973606,546807.973606
True,2025-01-08T01:32:33Z,True,True,False,True,0.07,0.06,True,"[{'id': '12951', 'conditionId': '0xfa48a99317daef1654d5b03e30557c4222f276657275628d9475e141c64b545d', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 20, 'startDate': '2025-01-06', 'endDate': '2500-12-31'}]","[""104173557214744537570424345347209544585775842950109756851652855913015295701992"", ""44528029102356085806317866371026691780796471200782980570839327755136990994869""]",False,0.8408837688410519,0xfa48a99317daef1654d5b03e30557c4222f276657275628d9475e141c64b545d,2024-12-29T18:04:31.897422Z,N/A,False,False,"This market will resolve to “Yes”, if either of the following conditions are met:

1.  The National Bureau of Economic Research (NBER) publicly announces that a recession has occurred in the United States, at any point in 2025, with the announcement made by December 31, 2025, 11:59 PM ET.

2.  The seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 for two consecutive quarters between Q4 2024 and Q4 2025 (inclusive), as reported by the Bureau of Economic Analysis (BEA). 

Otherwise, this market will resolve to ""No"". 

Note that advance estimates will be considered. For example, if upon release, the advance estimate for Q2 2025 was negative, and the Q1 2025's most recent, up-to-date estimate was also negative, this market would resolve to ""Yes"". If on December 31, 2025 the latest estimate for quarterly GDP in Q3 2025 was negative, this market will stay open until the Advance estimate of Q4 2025 is published, at which point it will resolve to ""Yes"" if Q4 2025 was negative or if the NBER declares a recession by then.

The resolution source will be the official announcements from the NBER and the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product",True,2026-02-28T12:00:00Z,2026-02-28,"[{'id': '16092', 'ticker': 'us-recession-in-2025', 'slug': 'us-recession-in-2025', 'title': 'US recession in 2025?', 'description': 'This market will resolve to “Yes”, if either of the following conditions are met:\n\n1.  The National Bureau of Economic Research (NBER) publicly announces that a recession has occurred in the United States, at any point in 2025, with the announcement made by December 31, 2025, 11:59 PM ET.\n\n2.  The seasonally adjusted annualized percent change in quarterly U.S. real GDP from the previous quarter is less than 0.0 for two consecutive quarters between Q4 2024 and Q4 2025 (inclusive), as reported by the Bureau of Economic Analysis (BEA). \n\nOtherwise, this market will resolve to ""No"". \n\nNote that advance estimates will be considered. For example, if upon release, the advance estimate for Q2 2025 was negative, and the Q1 2025\'s most recent, up-to-date estimate was also negative, this market would resolve to ""Yes"". If on December 31, 2025 the latest estimate for quarterly GDP in Q3 2025 was negative, this market will stay open until the Advance estimate of Q4 2025 is published, at which point it will resolve to ""Yes"" if Q4 2025 was negative or if the NBER declares a recession by then.\n\nThe resolution source will be the official announcements from the NBER and the BEA’s estimate of seasonally adjusted annualized percent change in quarterly US real GDP from previous quarters as released by the Bureau of Economic Analysis (BEA), https://www.bea.gov/data/gdp/gross-domestic-product', 'resolutionSource': '', 'startDate': '2025-01-08T01:35:22.579138Z', 'creationDate': '2025-01-08T01:35:22.579136Z', 'endDate': '2026-02-28T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/us-recession-in-2025-01ZjnLjvO4a3.jpg', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/us-recession-in-2025-01ZjnLjvO4a3.jpg', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 113970.23, 'volume': 9601950.989762, 'openInterest': 0, 'createdAt': '2024-12-29T18:04:31.198623Z', 'updatedAt': '2025-09-27T18:56:02.809569Z', 'competitive': 0.8408837688410519, 'volume24hr': 1562.4628519999999, 'volume1wk': 68798.43616899996, 'volume1mo': 423399.2065409996, 'volume1yr': 9601920.989762029, 'enableOrderBook': True, 'liquidityClob': 113970.23, 'commentCount': 804, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': False, 'automaticallyActive': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",True,False,False,N/A,0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/us-recession-in-2025-01ZjnLjvO4a3.jpg,516710,https://polymarket-upload.s3.us-east-2.amazonaws.com/us-recession-in-2025-01ZjnLjvO4a3.jpg,0.07,113970.23,N/A,113970.23,113970.23,False,,False,N/A,False,N/A,False,N/A,N/A,-0.045,N/A,N/A,5,0.01,"[""0.065"", ""0.935""]","[""Yes"", ""No""]",False,False,US recession in 2025?,0xd87778fac13b570524bc8e8056bc235b3d696ecfcbe39afd754daca0741c419b,False,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,3.5,200,True,N/A,N/A,N/A,us-recession-in-2025,0.01,2025-01-08T01:33:54.924Z,2025-01-08,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2025-09-27T18:52:56.482431Z,9601950.989762,423399.2065409996,N/A,423399.2065409996,68798.43616899996,N/A,68798.43616899996,9601920.989762029,N/A,9601920.989762029,1562.4628519999999,N/A,1562.4628519999999,N/A,9601950.989762,9601950.989762
True,2024-12-29T22:40:38Z,True,True,False,True,0.045,0.04,True,"[{'id': '12257', 'conditionId': '0xcddb4f52babca280f8e5fc4b9146f2520f0bfb88e134ff9ac8d52ea674185d79', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 2, 'startDate': '2024-12-28', 'endDate': '2500-12-31'}]","[""86651051340048717188016545368005905974650771288612142430184256026061526806964"", ""75975189968532037196988790733987170931760654987961628737079930912099775045276""]",False,0.8269203934073772,0xcddb4f52babca280f8e5fc4b9146f2520f0bfb88e134ff9ac8d52ea674185d79,2024-12-29T18:06:53.973587Z,N/A,False,False,"This market will resolve to ""Yes"" if the Federal Open Market Committee (FOMC) holds an emergency meeting after which the upper bound of the target federal funds rate is lowered between January 1 and December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

An emergency meeting is defined as any unscheduled meeting called by the Federal Reserve Board or the Federal Open Market Committee (FOMC) apart from the regular eight pre-scheduled meetings for 2025.

The resolution source will be official announcements from the Federal Reserve’s website (federalreserve.gov) or credible news sources reporting on the emergency meeting.",True,2025-12-31T12:00:00Z,2025-12-31,"[{'id': '16093', 'ticker': 'fed-emergency-rate-cut-in-2025', 'slug': 'fed-emergency-rate-cut-in-2025', 'title': 'Fed emergency rate cut in 2025?', 'description': 'This market will resolve to ""Yes"" if the Federal Open Market Committee (FOMC) holds an emergency meeting after which the upper bound of the target federal funds rate is lowered between January 1 and December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".\n\nAn emergency meeting is defined as any unscheduled meeting called by the Federal Reserve Board or the Federal Open Market Committee (FOMC) apart from the regular eight pre-scheduled meetings for 2025.\n\nThe resolution source will be official announcements from the Federal Reserve’s website (federalreserve.gov) or credible news sources reporting on the emergency meeting.', 'startDate': '2024-12-29T22:42:17.114047Z', 'creationDate': '2024-12-29T22:42:17.114045Z', 'endDate': '2025-12-31T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/fed-emergency-rate-cut-in-2025-Qswtta0b_qXR.jpg', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/fed-emergency-rate-cut-in-2025-Qswtta0b_qXR.jpg', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 46296.83986, 'volume': 1029443.49002, 'openInterest': 0, 'createdAt': '2024-12-29T18:06:52.829209Z', 'updatedAt': '2025-09-27T18:56:02.629583Z', 'competitive': 0.8269203934073772, 'volume24hr': 2.1, 'volume1wk': 7965.3495410000005, 'volume1mo': 42135.453213, 'volume1yr': 1029443.4900200001, 'enableOrderBook': True, 'liquidityClob': 46296.83986, 'commentCount': 4, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': False, 'automaticallyActive': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",False,False,False,N/A,0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/fed-emergency-rate-cut-in-2025-Qswtta0b_qXR.jpg,516711,https://polymarket-upload.s3.us-east-2.amazonaws.com/fed-emergency-rate-cut-in-2025-Qswtta0b_qXR.jpg,0.044,46296.83986,N/A,46296.83986,46296.83986,False,,False,N/A,False,N/A,False,N/A,-0.0005,-0.013,-0.008,N/A,5,0.001,"[""0.0425"", ""0.9575""]","[""Yes"", ""No""]",False,False,Fed emergency rate cut in 2025?,0x71042e31b69702d1f6c0bbde0f8b99fdb484d2065496b9cf6c070222c02128ba,False,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,3.5,100,False,N/A,N/A,N/A,fed-emergency-rate-cut-in-2025,0.005,2024-12-29T22:41:48.240383Z,2024-12-29,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2025-09-27T18:53:43.544118Z,1029443.49002,42135.453213,N/A,42135.453213,7965.3495410000005,N/A,7965.3495410000005,1029443.4900200001,N/A,1029443.4900200001,2.1,N/A,2.1,N/A,1029443.49002,1029443.49002
True,2024-12-29T22:40:04Z,True,True,False,True,0.02,0.015,True,N/A,"[""22999731098119206643487263219621291731133602508852896696306511964985382013346"", ""106084157476430127474305779279927384795500511917821868577175586516676591227184""]",False,0.8111574710137947,0x1bbdc459d73e6972f5ba1f687d739fde70a9774f4875611699fb00a9eb28f090,2024-12-29T18:16:14.322503Z,N/A,False,False,"This market will resolve to ""Yes"" if official information released by Tether Limited Inc., official representatives of Tether Limited Inc. (e.g. lawyers, spokespeople, etc.), or a consensus of credible reporting announces by December 31, 2025, 11:59 PM ET that Tether Limited Inc. is insolvent or is filing/has filed for any variety of bankruptcy. Otherwise, this market will resolve to ""No"".",True,2025-12-31T12:00:00Z,2025-12-31,"[{'id': '16098', 'ticker': 'tether-insolvent-in-2025', 'slug': 'tether-insolvent-in-2025', 'title': 'Tether insolvent in 2025?', 'description': 'This market will resolve to ""Yes"" if official information released by Tether Limited Inc., official representatives of Tether Limited Inc. (e.g. lawyers, spokespeople, etc.), or a consensus of credible reporting announces by December 31, 2025, 11:59 PM ET that Tether Limited Inc. is insolvent or is filing/has filed for any variety of bankruptcy. Otherwise, this market will resolve to ""No"".', 'resolutionSource': '', 'startDate': '2024-12-29T22:42:17.112405Z', 'creationDate': '2024-12-29T22:42:17.112403Z', 'endDate': '2025-12-31T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/tether-insolvent-in-2025-ZqCZliJ2xicV.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/tether-insolvent-in-2025-ZqCZliJ2xicV.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 35012.53803, 'volume': 184678.731316, 'openInterest': 0, 'createdAt': '2024-12-29T18:16:13.211423Z', 'updatedAt': '2025-09-27T18:56:02.44448Z', 'competitive': 0.8111574710137947, 'volume24hr': 537.424258, 'volume1wk': 4922.465692999999, 'volume1mo': 52816.059964, 'volume1yr': 184673.94959299982, 'enableOrderBook': True, 'liquidityClob': 35012.53803, 'commentCount': 6, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': False, 'automaticallyActive': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",False,False,False,N/A,0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/tether-insolvent-in-2025-ZqCZliJ2xicV.png,516712,https://polymarket-upload.s3.us-east-2.amazonaws.com/tether-insolvent-in-2025-ZqCZliJ2xicV.png,0.015,35012.53803,N/A,35012.53803,35012.53803,False,,False,N/A,False,N/A,False,-0.0055,N/A,-0.012,0.0035,N/A,5,0.001,"[""0.0175"", ""0.9825""]","[""Yes"", ""No""]",False,False,Tether insolvent in 2025?,0x04557e0ee3f099a2b2103dacb024aa3d3e6d9e24b9fab09ba82d7bc7d8688b30,False,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,3.5,50,False,N/A,N/A,N/A,tether-insolvent-in-2025,0.005,2024-12-29T22:41:19.741Z,2024-12-29,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2025-09-27T18:50:50.401743Z,184678.731316,52816.059964,N/A,52816.059964,4922.465692999999,N/A,4922.465692999999,184673.94959299982,N/A,184673.94959299982,537.424258,N/A,537.424258,N/A,184678.731316,184678.731316
True,2024-12-29T22:39:42Z,True,True,False,True,0.032,0.022,True,N/A,"[""27041836805134371913740407263212214733159750380813540071930429439405154056312"", ""23920013258819752881197525832650639378445397094039587501841819155943480602942""]",False,0.8171743907352036,0x416316490efec1038ce09ec0184f82f1f7921876ee0594a30c783635ea6983d0,2024-12-29T18:16:39.2588Z,N/A,False,False,"This market will resolve to “Yes” immediately if all Coinbase 1 minute candles for USDT-USD for any 24 hour period are below 98 cents, for candles between 01 Jan '25 00:00 and 31 Dec '25 23:59 in the ET timezone. Otherwise, this market will resolve to “No”.

Below 98 cents means all candles in the period have a final “High” price below 0.98000 (i.e. 0.97999 or lower). A 24h period of USDT below 98 cents that starts on the last day in 2025 will count.

The resolution source for this market is https://www.coinbase.com/, specifically the USDT-USD “High” prices currently available at https://www.coinbase.com/advanced-trade/spot/USDT-USD with “1m” and “Candles” selected on the top bar. To see the “High” prices, mouse over particular candles and look at the value after “H” at the top of the chart.

Please note that this market is about the price according to Coinbase USDT-USD. If Coinbase stops having the necessary USDT information to resolve this market, a consensus of credible sources for whether USDT was below 98 cents for 24h+ may be used to resolve this market.",True,2025-12-31T12:00:00Z,2025-12-31,"[{'id': '16099', 'ticker': 'usdt-depeg-in-2025', 'slug': 'usdt-depeg-in-2025', 'title': 'USDT depeg in 2025?', 'description': ""This market will resolve to “Yes” immediately if all Coinbase 1 minute candles for USDT-USD for any 24 hour period are below 98 cents, for candles between 01 Jan '25 00:00 and 31 Dec '25 23:59 in the ET timezone. Otherwise, this market will resolve to “No”.\n\nBelow 98 cents means all candles in the period have a final “High” price below 0.98000 (i.e. 0.97999 or lower). A 24h period of USDT below 98 cents that starts on the last day in 2025 will count.\n\nThe resolution source for this market is https://www.coinbase.com/, specifically the USDT-USD “High” prices currently available at https://www.coinbase.com/advanced-trade/spot/USDT-USD with “1m” and “Candles” selected on the top bar. To see the “High” prices, mouse over particular candles and look at the value after “H” at the top of the chart.\n\nPlease note that this market is about the price according to Coinbase USDT-USD. If Coinbase stops having the necessary USDT information to resolve this market, a consensus of credible sources for whether USDT was below 98 cents for 24h+ may be used to resolve this market."", 'startDate': '2024-12-29T22:42:17.012105Z', 'creationDate': '2024-12-29T22:42:17.012101Z', 'endDate': '2025-12-31T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/usdt-depeg-in-2025-v2iG4wkJvul8.png', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/usdt-depeg-in-2025-v2iG4wkJvul8.png', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 55010.07929, 'volume': 338039.591455, 'openInterest': 0, 'createdAt': '2024-12-29T18:16:38.719996Z', 'updatedAt': '2025-09-27T18:56:00.796677Z', 'competitive': 0.8171743907352036, 'volume24hr': 207.32, 'volume1wk': 4257.429439999999, 'volume1mo': 30599.21365900001, 'volume1yr': 338039.59145500005, 'enableOrderBook': True, 'liquidityClob': 55010.07929, 'commentCount': 19, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': False, 'automaticallyActive': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",False,False,False,N/A,0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/usdt-depeg-in-2025-v2iG4wkJvul8.png,516713,https://polymarket-upload.s3.us-east-2.amazonaws.com/usdt-depeg-in-2025-v2iG4wkJvul8.png,0.02,55010.07929,N/A,55010.07929,55010.07929,False,,False,N/A,False,N/A,False,0.001,N/A,-0.028,N/A,N/A,5,0.001,"[""0.027"", ""0.973""]","[""Yes"", ""No""]",False,False,USDT depeg in 2025?,0x7c559c0a1d6d93884538979df460a5f617425c47708930284adcbf7ac55c7b0b,False,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,3.5,50,False,N/A,N/A,N/A,usdt-depeg-in-2025,0.01,2024-12-29T22:40:52.581438Z,2024-12-29,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2025-09-27T18:50:28.885379Z,338039.591455,30599.21365900001,N/A,30599.21365900001,4257.429439999999,N/A,4257.429439999999,338039.59145500005,N/A,338039.59145500005,207.32,N/A,207.32,N/A,338039.591455,338039.591455
True,2024-12-29T22:50:59Z,True,True,False,True,0.28,0.25,True,"[{'id': '12254', 'conditionId': '0x5a54c2fe06f97a6abf5f7790d9d19e42680ae1ca61b344360deabaab28bd0f30', 'assetAddress': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewardsAmount': 0, 'rewardsDailyRate': 2, 'startDate': '2024-12-28', 'endDate': '2500-12-31'}]","[""71482196127793954173009379293558799412289446533126992483262956574246210291636"", ""33879092409060726387392088091430856798618575921959347239434231204201126259490""]",False,0.9476651898884124,0x5a54c2fe06f97a6abf5f7790d9d19e42680ae1ca61b344360deabaab28bd0f30,2024-12-29T18:43:18.168615Z,N/A,False,False,"This market will resolve to ""Yes"" if marijuana is rescheduled down from I to any other level (or is unscheduled completely) by the Drug Enforcement Agency of the United States (https://www.dea.gov/drug-information/drug-scheduling), by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the US government, however a consensus of credible reporting will also be used.",True,2025-12-31T12:00:00Z,2025-12-31,"[{'id': '16103', 'ticker': 'weed-rescheduled-in-2025', 'slug': 'weed-rescheduled-in-2025', 'title': 'Weed rescheduled in 2025?', 'description': 'This market will resolve to ""Yes"" if marijuana is rescheduled down from I to any other level (or is unscheduled completely) by the Drug Enforcement Agency of the United States (https://www.dea.gov/drug-information/drug-scheduling), by December 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".\n\nThe primary resolution source for this market will be official information from the US government, however a consensus of credible reporting will also be used.', 'resolutionSource': '', 'startDate': '2024-12-29T22:52:46.018999Z', 'creationDate': '2024-12-29T22:52:46.018995Z', 'endDate': '2025-12-31T12:00:00Z', 'image': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/weed-rescheduled-in-2025-tOxPo1ll_sSa.jpg', 'icon': 'https://polymarket-upload.s3.us-east-2.amazonaws.com/weed-rescheduled-in-2025-tOxPo1ll_sSa.jpg', 'active': True, 'closed': False, 'archived': False, 'new': False, 'featured': False, 'restricted': True, 'liquidity': 2623.9358, 'volume': 41014.756295, 'openInterest': 0, 'createdAt': '2024-12-29T18:43:17.138818Z', 'updatedAt': '2025-09-27T18:55:56.926629Z', 'competitive': 0.9476651898884124, 'volume24hr': 667.64, 'volume1wk': 1805.049818, 'volume1mo': 6704.317570999999, 'volume1yr': 41010.75629499998, 'enableOrderBook': True, 'liquidityClob': 2623.9358, 'commentCount': 18, 'cyom': False, 'showAllOutcomes': True, 'showMarketImages': True, 'enableNegRisk': False, 'automaticallyActive': True, 'negRiskAugmented': False, 'pendingDeployment': False, 'deploying': False}]",False,False,False,N/A,0,,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/weed-rescheduled-in-2025-tOxPo1ll_sSa.jpg,516714,https://polymarket-upload.s3.us-east-2.amazonaws.com/weed-rescheduled-in-2025-tOxPo1ll_sSa.jpg,0.25,2623.9358,N/A,2623.9358,2623.9358,False,,False,N/A,False,N/A,False,-0.035,N/A,-0.185,-0.025,N/A,5,0.01,"[""0.265"", ""0.735""]","[""Yes"", ""No""]",False,False,Weed rescheduled in 2025?,0x7ee62fbc083cc92ea334f8cc99d49fae5fd369cb016959b1024253bc28f8917e,False,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,3.5,100,False,N/A,N/A,N/A,weed-rescheduled-in-2025,0.03,2024-12-29T22:52:12.219Z,2024-12-29,0x91430CaD2d3975766499717fA0D66A78D814E5c5,500,N/A,[],5,2025-09-27T18:48:10.749642Z,41014.756295,6704.317570999999,N/A,6704.317570999999,1805.049818,N/A,1805.049818,41010.75629499998,N/A,41010.75629499998,667.64,N/A,667.64,N/A,41014.756295,41014.756295
